dataset,city,year,deals
odata_all_cities,ביתן אהרן,2015,1
odata_all_cities,ביתר עילית,1998,23
odata_all_cities,ביתר עילית,1999,24
odata_all_cities,ביתר עילית,2000,9
odata_all_cities,ביתר עילית,2001,10
odata_all_cities,ביתר עילית,2002,15
odata_all_cities,ביתר עילית,2003,18
odata_all_cities,ביתר עילית,2004,22
odata_all_cities,ביתר עילית,2005,39
odata_all_cities,ביתר עילית,2006,45
odata_all_cities,ביתר עילית,2007,159
odata_all_cities,ביתר עילית,2008,150
odata_all_cities,ביתר עילית,2009,130
odata_all_cities,ביתר עילית,2010,122
odata_all_cities,ביתר עילית,2011,145
odata_all_cities,ביתר עילית,2012,180
odata_all_cities,ביתר עילית,2013,242
odata_all_cities,ביתר עילית,2014,180
odata_all_cities,ביתר עילית,2015,175
odata_all_cities,ביתר עילית,2016,227
odata_all_cities,ביתר עילית,2017,202
odata_all_cities,ביתר עילית,2018,243
odata_all_cities,ביתר עילית,2019,240
odata_all_cities,ביתר עילית,2020,182
odata_all_cities,ביתר עילית,2021,295
odata_all_cities,ביתר עילית,2022,166
odata_all_cities,ביתר עילית,2023,109
odata_all_cities,ביתר עילית,2024,86
odata_all_cities,בלפוריה,2012,1
odata_all_cities,בלפוריה,2014,1
odata_all_cities,בלפוריה,2016,1
odata_all_cities,בלפוריה,2021,1
odata_all_cities,בלפוריה,2022,3
odata_all_cities,בלפוריה,2023,3
odata_all_cities,בני ברק,1998,443
odata_all_cities,בני ברק,1999,523
odata_all_cities,בני ברק,2000,452
odata_all_cities,בני ברק,2001,590
odata_all_cities,בני ברק,2002,688
odata_all_cities,בני ברק,2003,767
odata_all_cities,בני ברק,2004,769
odata_all_cities,בני ברק,2005,857
odata_all_cities,בני ברק,2006,687
odata_all_cities,בני ברק,2007,914
odata_all_cities,בני ברק,2008,907
odata_all_cities,בני ברק,2009,896
odata_all_cities,בני ברק,2010,964
odata_all_cities,בני ברק,2011,918
odata_all_cities,בני ברק,2012,1009
odata_all_cities,בני ברק,2013,1275
odata_all_cities,בני ברק,2014,1149
odata_all_cities,בני ברק,2015,1268
odata_all_cities,בני ברק,2016,1331
odata_all_cities,בני ברק,2017,1231
odata_all_cities,בני ברק,2018,1412
odata_all_cities,בני ברק,2019,1295
odata_all_cities,בני ברק,2020,1313
odata_all_cities,בני ברק,2021,1829
odata_all_cities,בני ברק,2022,1872
odata_all_cities,בני ברק,2023,1326
odata_all_cities,בני ברק,2024,907
odata_all_cities,בני דקלים,2018,2
odata_all_cities,בני דקלים,2019,6
odata_all_cities,בני דקלים,2021,6
odata_all_cities,בני דקלים,2022,2
odata_all_cities,בני דרור,2002,2
odata_all_cities,בני דרור,2003,2
odata_all_cities,בני דרור,2005,2
odata_all_cities,בני דרור,2006,2
odata_all_cities,בני דרור,2007,4
odata_all_cities,בני דרור,2009,4
odata_all_cities,בני דרור,2011,2
odata_all_cities,בני דרור,2012,4
odata_all_cities,בני דרור,2013,2
odata_all_cities,בני דרור,2015,2
odata_all_cities,בני דרור,2017,4
odata_all_cities,בני דרור,2018,2
odata_all_cities,בני דרור,2019,6
odata_all_cities,בני דרור,2020,6
odata_all_cities,בני דרור,2021,8
odata_all_cities,בני דרור,2022,10
odata_all_cities,בני דרור,2023,2
odata_all_cities,בני עטרות,2002,2
odata_all_cities,בני עטרות,2004,6
odata_all_cities,בני עטרות,2005,4
odata_all_cities,בני עטרות,2006,2
odata_all_cities,בני עטרות,2008,4
odata_all_cities,בני עטרות,2009,4
odata_all_cities,בני עטרות,2010,6
odata_all_cities,בני עטרות,2011,6
odata_all_cities,בני עטרות,2012,2
odata_all_cities,בני עטרות,2013,4
odata_all_cities,בני עטרות,2017,2
odata_all_cities,בני עטרות,2018,4
odata_all_cities,"בני עי""ש",1998,20
odata_all_cities,"בני עי""ש",1999,28
odata_all_cities,"בני עי""ש",2000,26
odata_all_cities,"בני עי""ש",2001,32
odata_all_cities,"בני עי""ש",2002,30
odata_all_cities,"בני עי""ש",2003,30
odata_all_cities,"בני עי""ש",2004,28
odata_all_cities,"בני עי""ש",2005,22
odata_all_cities,"בני עי""ש",2006,12
odata_all_cities,"בני עי""ש",2007,70
odata_all_cities,"בני עי""ש",2008,60
odata_all_cities,"בני עי""ש",2009,72
odata_all_cities,"בני עי""ש",2010,62
odata_all_cities,"בני עי""ש",2011,48
odata_all_cities,"בני עי""ש",2012,80
odata_all_cities,"בני עי""ש",2013,92
odata_all_cities,"בני עי""ש",2014,78
odata_all_cities,"בני עי""ש",2015,96
odata_all_cities,"בני עי""ש",2016,90
odata_all_cities,"בני עי""ש",2017,58
odata_all_cities,"בני עי""ש",2018,64
odata_all_cities,"בני עי""ש",2019,92
odata_all_cities,"בני עי""ש",2020,64
odata_all_cities,"בני עי""ש",2021,104
odata_all_cities,"בני עי""ש",2022,110
odata_all_cities,"בני עי""ש",2023,80
odata_all_cities,"בני עי""ש",2024,56
odata_all_cities,בני ציון,2000,4
odata_all_cities,בני ציון,2001,2
odata_all_cities,בני ציון,2002,4
odata_all_cities,בני ציון,2004,2
odata_all_cities,בני ציון,2005,6
odata_all_cities,בני ציון,2006,10
odata_all_cities,בני ציון,2007,18
odata_all_cities,בני ציון,2008,4
odata_all_cities,בני ציון,2009,8
odata_all_cities,בני ציון,2010,8
odata_all_cities,בני ציון,2011,10
odata_all_cities,בני ציון,2012,2
odata_all_cities,בני ציון,2013,2
odata_all_cities,בני ציון,2014,6
odata_all_cities,בני ציון,2015,4
odata_all_cities,בני ציון,2016,8
odata_all_cities,בני ציון,2018,14
odata_all_cities,בני ציון,2019,6
odata_all_cities,בני ציון,2020,10
odata_all_cities,בני ציון,2021,12
odata_all_cities,בני ציון,2022,4
odata_all_cities,בני ציון,2023,10
odata_all_cities,בני ציון,2024,2
odata_all_cities,בנימינה-גבעת עדה,1998,36
odata_all_cities,בנימינה-גבעת עדה,1999,54
odata_all_cities,בנימינה-גבעת עדה,2000,68
odata_all_cities,בנימינה-גבעת עדה,2001,82
odata_all_cities,בנימינה-גבעת עדה,2002,64
odata_all_cities,בנימינה-גבעת עדה,2003,72
odata_all_cities,בנימינה-גבעת עדה,2004,100
odata_all_cities,בנימינה-גבעת עדה,2005,142
odata_all_cities,בנימינה-גבעת עדה,2006,126
odata_all_cities,בנימינה-גבעת עדה,2007,144
odata_all_cities,בנימינה-גבעת עדה,2008,112
odata_all_cities,בנימינה-גבעת עדה,2009,154
odata_all_cities,בנימינה-גבעת עדה,2010,166
odata_all_cities,בנימינה-גבעת עדה,2011,74
odata_all_cities,בנימינה-גבעת עדה,2012,84
odata_all_cities,בנימינה-גבעת עדה,2013,122
odata_all_cities,בנימינה-גבעת עדה,2014,140
odata_all_cities,בנימינה-גבעת עדה,2015,178
odata_all_cities,בנימינה-גבעת עדה,2016,188
odata_all_cities,בנימינה-גבעת עדה,2017,168
odata_all_cities,בנימינה-גבעת עדה,2018,132
odata_all_cities,בנימינה-גבעת עדה,2019,192
odata_all_cities,בנימינה-גבעת עדה,2020,180
odata_all_cities,בנימינה-גבעת עדה,2021,222
odata_all_cities,בנימינה-גבעת עדה,2022,228
odata_all_cities,בנימינה-גבעת עדה,2023,132
odata_all_cities,בנימינה-גבעת עדה,2024,100
odata_all_cities,בסמת טבעון,2006,4
odata_all_cities,בסמת טבעון,2008,4
odata_all_cities,בסמת טבעון,2009,2
odata_all_cities,בסמת טבעון,2010,2
odata_all_cities,בסמת טבעון,2011,2
odata_all_cities,בסמת טבעון,2012,6
odata_all_cities,בסמת טבעון,2013,2
odata_all_cities,בסמת טבעון,2017,2
odata_all_cities,בסמת טבעון,2018,6
odata_all_cities,בסמת טבעון,2019,4
odata_all_cities,בסמת טבעון,2020,6
odata_all_cities,בסמת טבעון,2021,10
odata_all_cities,בסמת טבעון,2023,4
odata_all_cities,בסמת טבעון,2024,2
odata_all_cities,בר גיורא,2012,2
odata_all_cities,בר גיורא,2018,4
odata_all_cities,בר גיורא,2020,2
odata_all_cities,בר גיורא,2021,4
odata_all_cities,בר גיורא,2023,2
odata_all_cities,בת חן,2002,4
odata_all_cities,בת חן,2003,4
odata_all_cities,בת חן,2004,2
odata_all_cities,בת חן,2006,12
odata_all_cities,בת חן,2007,10
odata_all_cities,בת חן,2008,4
odata_all_cities,בת חן,2009,8
odata_all_cities,בת חן,2010,2
odata_all_cities,בת חן,2011,4
odata_all_cities,בת חן,2013,2
odata_all_cities,בת חן,2014,4
odata_all_cities,בת חן,2015,6
odata_all_cities,בת חן,2016,6
odata_all_cities,בת חן,2017,2
odata_all_cities,בת חן,2018,2
odata_all_cities,בת חן,2019,2
odata_all_cities,בת חן,2020,2
odata_all_cities,בת חן,2021,10
odata_all_cities,בת חפר,1999,2
odata_all_cities,בת חפר,2005,4
odata_all_cities,בת חפר,2006,16
odata_all_cities,בת חפר,2007,26
odata_all_cities,בת חפר,2008,34
odata_all_cities,בת חפר,2009,44
odata_all_cities,בת חפר,2010,68
odata_all_cities,בת חפר,2011,46
odata_all_cities,בת חפר,2012,54
odata_all_cities,בת חפר,2013,70
odata_all_cities,בת חפר,2014,48
odata_all_cities,בת חפר,2015,60
odata_all_cities,בת חפר,2016,74
odata_all_cities,בת חפר,2017,44
odata_all_cities,בת חפר,2018,30
odata_all_cities,בת חפר,2019,74
odata_all_cities,בת חפר,2020,66
odata_all_cities,בת חפר,2021,100
odata_all_cities,בת חפר,2022,38
odata_all_cities,בת חפר,2023,14
odata_all_cities,בת חפר,2024,16
odata_all_cities,בת ים,1998,1014
odata_all_cities,בת ים,1999,1089
odata_all_cities,בת ים,2000,1127
odata_all_cities,בת ים,2001,1002
odata_all_cities,בת ים,2002,1098
odata_all_cities,בת ים,2003,1013
odata_all_cities,בת ים,2004,1107
odata_all_cities,בת ים,2005,1333
odata_all_cities,בת ים,2006,1450
odata_all_cities,בת ים,2007,1882
odata_all_cities,בת ים,2008,1515
odata_all_cities,בת ים,2009,1580
odata_all_cities,בת ים,2010,1505
odata_all_cities,בת ים,2011,1231
odata_all_cities,בת ים,2012,1545
odata_all_cities,בת ים,2013,1592
odata_all_cities,בת ים,2014,1425
odata_all_cities,בת ים,2015,1802
odata_all_cities,בת ים,2016,1899
odata_all_cities,בת ים,2017,1500
odata_all_cities,בת ים,2018,1668
odata_all_cities,בת ים,2019,1717
odata_all_cities,בת ים,2020,1604
odata_all_cities,בת ים,2021,2881
odata_all_cities,בת ים,2022,2283
odata_all_cities,בת ים,2023,1395
odata_all_cities,בת ים,2024,1142
odata_all_cities,ג'ולס,2006,1
odata_all_cities,ג'ולס,2007,2
odata_all_cities,ג'ולס,2012,3
odata_all_cities,ג'ולס,2013,2
odata_all_cities,ג'ולס,2014,1
odata_all_cities,ג'ולס,2016,2
odata_all_cities,ג'ולס,2017,4
odata_all_cities,ג'ולס,2018,12
odata_all_cities,ג'ולס,2019,10
odata_all_cities,ג'ולס,2020,8
odata_all_cities,ג'ולס,2021,4
odata_all_cities,ג'ולס,2022,9
odata_all_cities,ג'ולס,2023,9
odata_all_cities,ג'ולס,2024,5
odata_all_cities,ג'סר א-זרקא,1999,2
odata_all_cities,ג'סר א-זרקא,2000,1
odata_all_cities,ג'סר א-זרקא,2005,1
odata_all_cities,ג'סר א-זרקא,2007,2
odata_all_cities,ג'סר א-זרקא,2008,2
odata_all_cities,ג'סר א-זרקא,2009,1
odata_all_cities,ג'סר א-זרקא,2010,2
odata_all_cities,ג'סר א-זרקא,2015,1
odata_all_cities,ג'סר א-זרקא,2017,4
odata_all_cities,ג'סר א-זרקא,2018,5
odata_all_cities,ג'סר א-זרקא,2019,16
odata_all_cities,ג'סר א-זרקא,2020,4
odata_all_cities,ג'סר א-זרקא,2021,7
odata_all_cities,ג'סר א-זרקא,2022,5
odata_all_cities,ג'סר א-זרקא,2023,4
odata_all_cities,ג'סר א-זרקא,2024,2
odata_all_cities,גבעון החדשה,2017,2
odata_all_cities,גבעון החדשה,2019,4
odata_all_cities,גבעון החדשה,2021,1
odata_all_cities,גבעת אבני,1998,1
odata_all_cities,גבעת אבני,2000,1
odata_all_cities,גבעת אבני,2001,3
odata_all_cities,גבעת אבני,2002,1
odata_all_cities,גבעת אבני,2003,1
odata_all_cities,גבעת אבני,2004,2
odata_all_cities,גבעת אבני,2005,6
odata_all_cities,גבעת אבני,2006,2
odata_all_cities,גבעת אבני,2007,15
odata_all_cities,גבעת אבני,2008,6
odata_all_cities,גבעת אבני,2009,6
odata_all_cities,גבעת אבני,2010,7
odata_all_cities,גבעת אבני,2011,12
odata_all_cities,גבעת אבני,2012,7
odata_all_cities,גבעת אבני,2013,7
odata_all_cities,גבעת אבני,2014,5
odata_all_cities,גבעת אבני,2015,5
odata_all_cities,גבעת אבני,2016,7
odata_all_cities,גבעת אבני,2017,6
odata_all_cities,גבעת אבני,2018,5
odata_all_cities,גבעת אבני,2019,4
odata_all_cities,גבעת אבני,2020,10
odata_all_cities,גבעת אבני,2021,11
odata_all_cities,גבעת אבני,2022,8
odata_all_cities,גבעת אבני,2023,11
odata_all_cities,גבעת אבני,2024,4
odata_all_cities,גבעת אלה,2001,1
odata_all_cities,גבעת אלה,2005,1
odata_all_cities,גבעת אלה,2007,6
odata_all_cities,גבעת אלה,2008,2
odata_all_cities,גבעת אלה,2009,5
odata_all_cities,גבעת אלה,2010,6
odata_all_cities,גבעת אלה,2011,5
odata_all_cities,גבעת אלה,2012,6
odata_all_cities,גבעת אלה,2013,5
odata_all_cities,גבעת אלה,2014,1
odata_all_cities,גבעת אלה,2015,4
odata_all_cities,גבעת אלה,2016,9
odata_all_cities,גבעת אלה,2017,4
odata_all_cities,גבעת אלה,2018,4
odata_all_cities,גבעת אלה,2019,9
odata_all_cities,גבעת אלה,2020,3
odata_all_cities,גבעת אלה,2021,9
odata_all_cities,גבעת אלה,2022,8
odata_all_cities,גבעת אלה,2023,8
odata_all_cities,גבעת אלה,2024,1
odata_all_cities,גבעת זאב,1998,27
odata_all_cities,גבעת זאב,1999,24
odata_all_cities,גבעת זאב,2000,14
odata_all_cities,גבעת זאב,2001,17
odata_all_cities,גבעת זאב,2002,17
odata_all_cities,גבעת זאב,2003,25
odata_all_cities,גבעת זאב,2004,33
odata_all_cities,גבעת זאב,2005,21
odata_all_cities,גבעת זאב,2006,18
odata_all_cities,גבעת זאב,2007,48
odata_all_cities,גבעת זאב,2008,29
odata_all_cities,גבעת זאב,2009,39
odata_all_cities,גבעת זאב,2010,39
odata_all_cities,גבעת זאב,2011,30
odata_all_cities,גבעת זאב,2012,38
odata_all_cities,גבעת זאב,2013,58
odata_all_cities,גבעת זאב,2014,51
odata_all_cities,גבעת זאב,2015,78
odata_all_cities,גבעת זאב,2016,63
odata_all_cities,גבעת זאב,2017,80
odata_all_cities,גבעת זאב,2018,70
odata_all_cities,גבעת זאב,2019,78
odata_all_cities,גבעת זאב,2020,70
odata_all_cities,גבעת זאב,2021,116
odata_all_cities,גבעת זאב,2022,82
odata_all_cities,גבעת זאב,2023,61
odata_all_cities,גבעת זאב,2024,31
odata_all_cities,"גבעת ח""ן",2001,1
odata_all_cities,"גבעת ח""ן",2006,1
odata_all_cities,"גבעת ח""ן",2022,1
odata_all_cities,גבעת יערים,2005,1
odata_all_cities,גבעת יערים,2006,1
odata_all_cities,גבעת יערים,2008,1
odata_all_cities,גבעת יערים,2009,3
odata_all_cities,גבעת יערים,2011,2
odata_all_cities,גבעת יערים,2013,2
odata_all_cities,גבעת יערים,2014,1
odata_all_cities,גבעת יערים,2017,1
odata_all_cities,גבעת יערים,2019,1
odata_all_cities,גבעת יערים,2020,2
odata_all_cities,גבעת יערים,2022,1
odata_all_cities,גבעת שמואל,1998,140
odata_all_cities,גבעת שמואל,1999,161
odata_all_cities,גבעת שמואל,2000,138
odata_all_cities,גבעת שמואל,2001,118
odata_all_cities,גבעת שמואל,2002,164
odata_all_cities,גבעת שמואל,2003,117
odata_all_cities,גבעת שמואל,2004,86
odata_all_cities,גבעת שמואל,2005,103
odata_all_cities,גבעת שמואל,2006,81
odata_all_cities,גבעת שמואל,2007,99
odata_all_cities,גבעת שמואל,2008,91
odata_all_cities,גבעת שמואל,2009,162
odata_all_cities,גבעת שמואל,2010,142
odata_all_cities,גבעת שמואל,2011,101
odata_all_cities,גבעת שמואל,2012,126
odata_all_cities,גבעת שמואל,2013,148
odata_all_cities,גבעת שמואל,2014,121
odata_all_cities,גבעת שמואל,2015,140
odata_all_cities,גבעת שמואל,2016,105
